Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
06/29/2026,16:29:07:410,38.903512,-77.007240,34,35,520110,1,0,0,0,0,0,-57.8,-57.8,,,625,2600.550000,20,30,C,1,1,1,0,0,822272,6.69,-81.83,-81.83,-10.81,24.28,-81.79,-81.79,-10.81,25.42,16,24.87,-81.97,-81.97,-10.76,22.85,-81.86,-81.86,-10.72,24.13,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:30:56:120,38.903559,-77.007502,35,36,520110,1,0,0,0,0,0,-52.9,-52.9,,,625,2600.550000,20,30,C,1,1,1,0,0,822220,6.68,-76.63,-76.63,-10.8,25.45,-76.94,-76.94,-10.8,27.92,0,26.02,-77.27,-77.27,-10.87,24.21,-76.93,-76.93,-10.68,25.4,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:32:20:835,38.903573,-77.007460,36,37,520110,1,0,0,0,0,0,-62.5,-62.5,,,625,2600.550000,20,30,C,1,1,1,0,0,822184,6.68,-86.82,-86.82,-10.8,25.97,-86.92,-86.92,-10.81,24.28,0,25.11,-86.56,-86.56,-10.82,22.84,-86.77,-86.77,-10.92,24.21,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:34:05:729,38.903460,-77.006826,37,38,520110,1,0,0,0,0,0,-47.2,-47.2,,,625,2600.550000,20,30,C,1,1,1,0,0,822112,6.68,-70.97,-70.97,-10.8,24.42,-71.36,-71.36,-10.81,23.34,0,24.08,-71.5,-71.5,-10.8,23.49,-71.27,-71.27,-10.69,23.89,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:35:17:644,38.903470,-77.006634,38,39,520110,1,0,0,0,0,0,-70.1,-70.1,,,625,2600.550000,20,30,C,1,1,1,0,0,822076,6.68,-95.99,-95.99,-10.82,20.51,-95.94,-95.94,-10.81,21.88,48,21.71,-93.92,-93.92,-11.09,18.16,-97.64,-97.64,-14.14,21.71,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:36:55:882,38.903480,-77.006367,39,40,520110,1,0,0,0,0,0,-67.5,-67.5,,,625,2600.550000,20,30,C,1,1,1,0,0,822032,6.68,-91.22,-91.22,-10.8,25.29,-91.63,-91.63,-10.82,24.33,0,24.86,-91.73,-91.73,-10.81,23.5,-91.52,-91.52,-10.7,24.4,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:38:02:387,38.903539,-77.006652,40,41,520110,1,0,0,0,0,0,-73,-73,,,625,2600.550000,20,30,C,1,1,1,0,0,822000,6.68,-96.4,-96.4,-10.94,17.6,-96.41,-96.41,-10.95,17.26,16,18.33,-98.05,-98.05,-11.08,17.18,-96.87,-96.87,-10.48,18.02,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:39:45:929,38.903597,-77.006707,41,42,520110,1,0,0,0,0,0,-69.8,-69.8,,,625,2600.550000,20,30,C,1,1,1,0,0,821936,6.68,-94.6,-94.6,-10.81,23.98,-94.95,-94.95,-10.81,23.69,0,24.03,-93.56,-93.56,-10.74,23.2,-94.35,-94.35,-11.16,23.69,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:40:54:352,38.903597,-77.006472,42,43,520110,1,0,0,0,0,0,-58.7,-58.7,,,625,2600.550000,20,30,C,1,1,1,0,0,821904,6.68,-82.72,-82.72,-10.81,22.35,-83.04,-83.04,-10.81,23.22,0,23.16,-82.81,-82.81,-10.75,22.73,-82.85,-82.85,-10.8,23.02,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
06/29/2026,16:42:57:367,38.903597,-77.006472,43,44,520110,1,0,0,0,0,0,-51.5,-51.5,,,625,2600.550000,20,30,C,1,1,1,0,0,821840,6.68,-75.73,-75.73,-10.8,27.29,-75.78,-75.78,-10.8,25.33,0,25.7,-75.51,-75.51,-10.78,26.1,-75.68,-75.68,-10.88,25.83,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
