ESN,Protocol,Band,System Date,System Time,GPS Status,UTC Date,UTC Time,Fix Time,Latitude,Longitude,Altitude,Number of Satellites,Velocity,Absolute Time Stamp Date,Absolute Time Stamp Time,Loop Count,Antenna Gain,Cable Loss,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,PSS_RP,Adjusted PSS_RP,PSS_RQ,PSS_CINR,SSS_RP,Adjusted SSS_RP,SSS_RQ,SSS_CINR,SSS_DELAY_SPREAD,SS_CINR,RSPBCH_RP,Adjusted RSPBCH_RP,RSPBCH_RQ,RSPBCH_CINR,SSB_RP,Adjusted SSB_RP,SSB_RQ,SSB_CINR,MIB Raw,SIB1 Raw,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 DECODE Raw,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents
32409007,C00F,25,06/29/2026,16:12:42:603,2,00/00/0000,00:00:00:000,,38.903357,-77.005745,0.00,0,0.00,,,49,0,0,-59,-59,,,538,1935.850000,20,15,A,2,2,0,0,822372,-86.31,-86.31,-13.49,1.65,-86.55,-86.55,-13.55,1.37,0,2.05,-85.73,-85.73,-13.25,3.06,-86.19,-86.19,-13.57,2.39,3A4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:12:42:603,2,00/00/0000,00:00:00:000,,38.903357,-77.005745,0.00,0,0.00,,,49,0,0,-59,-59,,,101,1935.850000,20,15,A,2,2,0,0,822408,-88.5,-88.5,-15.69,-1.95,-88.98,-88.98,-15.97,-2.44,0,-2.98,-90.77,-90.77,-18.3,-5.65,-89.29,-89.29,-16.67,-3.75,3A4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:12:42:603,2,00/00/0000,00:00:00:000,,38.903384,-77.005893,0.00,0,0.00,,,50,0,0,-58.7,-58.7,,,538,1935.850000,20,15,A,2,2,0,0,822372,-86.15,-86.15,-13.32,1.56,-86.47,-86.47,-13.47,1.53,0,2.35,-86.32,-86.32,-14.21,1.41,-86.31,-86.31,-13.95,2.02,3A4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:12:42:603,2,00/00/0000,00:00:00:000,,38.903384,-77.005893,0.00,0,0.00,,,50,0,0,-58.7,-58.7,,,101,1935.850000,20,15,A,2,2,0,0,822408,-88.72,-88.72,-15.89,-2.26,-89.11,-89.11,-16.11,-2.63,0,-3.24,-88.42,-88.42,-16.31,-3.66,-88.75,-88.75,-16.38,-3.39,3A4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:12:42:603,2,00/00/0000,00:00:00:000,,38.903410,-77.006041,0.00,0,0.00,,,51,0,0,-58.7,-58.7,,,538,1935.850000,20,15,A,2,2,0,0,822372,-85.94,-85.94,-13.33,1.55,-86.14,-86.14,-13.35,1.87,0,2.5,-85.44,-85.44,-13.3,2.48,-85.84,-85.84,-13.51,2.5,3C4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:12:42:603,2,00/00/0000,00:00:00:000,,38.903410,-77.006041,0.00,0,0.00,,,51,0,0,-58.7,-58.7,,,101,1935.850000,20,15,A,2,2,0,0,822408,-88.6,-88.6,-15.99,-2.39,-89.1,-89.1,-16.29,-2.9,0,-3.44,-89.98,-89.98,-17.84,-5.42,-89.18,-89.18,-16.85,-4.06,3C4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:14:24:669,2,00/00/0000,00:00:00:000,,38.903436,-77.006189,0.00,0,0.00,,,52,0,0,-75.3,-75.3,,,538,1935.850000,20,15,A,2,2,0,0,822404,-101.77,-101.77,-13.03,2.2,-101.98,-101.98,-13.11,2.14,0,2.97,-102.17,-102.17,-13.21,2.65,-101.97,-101.97,-13.06,2.87,364394,6E88100A098849813FB800530EE4056826234904FEE0014C3B9015000C50010810C04A0818014000004E653CA10F9B82010000008400020834201A8510019C20605A59E000004EE5CA7942D22D007AC0D4419900204BCE08DC21B8637106FB65F186963C805455EE4314410E00000000,310;311,260;490,Stand Alone,15,1937.500000,5238272,5573939221,Yes,,,0C04080010275F6000000000,12,04,08,00,10,39,5F6000000000
32409007,C00F,25,06/29/2026,16:14:24:669,2,00/00/0000,00:00:00:000,,38.903436,-77.006189,0.00,0,0.00,,,52,0,0,-75.3,-75.3,,,101,1935.850000,20,15,A,2,2,0,0,822424,-105.02,-105.02,-16.28,-2.73,-105.8,-105.8,-16.92,-3.8,0,-4,-110.49,-110.49,-21.53,-16.6,-106.12,-106.12,-17.21,-5.97,364394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:14:24:676,2,00/00/0000,00:00:00:000,,38.903430,-77.006212,0.00,0,0.00,,,53,0,0,-75.2,-75.2,,,538,1935.850000,20,15,A,2,2,0,0,822404,-100.92,-100.92,-12.28,4.4,-101.01,-101.01,-12.34,4.49,32,5.34,-101.49,-101.49,-12.59,5.18,-101.13,-101.13,-12.32,5.3,364394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:14:24:676,2,00/00/0000,00:00:00:000,,38.903430,-77.006212,0.00,0,0.00,,,53,0,0,-75.2,-75.2,,,101,1935.850000,20,15,A,2,2,0,0,822424,-106.31,-106.31,-17.67,-4.5,-106.61,-106.61,-17.93,-5.39,0,-5.54,-108.32,-108.32,-19.42,-20.51,-106.99,-106.99,-18.18,-9.65,364394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:14:24:676,2,00/00/0000,00:00:00:000,,38.903424,-77.006236,0.00,0,0.00,,,54,0,0,-75.4,-75.4,,,538,1935.850000,20,15,A,2,2,0,0,822404,-100.62,-100.62,-11.89,6.11,-100.73,-100.73,-11.94,5.98,0,6.99,-100.73,-100.73,-11.54,8.8,-100.7,-100.7,-11.67,7.49,364394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:14:24:676,2,00/00/0000,00:00:00:000,,38.903424,-77.006236,0.00,0,0.00,,,54,0,0,-75.4,-75.4,,,101,1935.850000,20,15,A,2,2,0,0,822424,-108.11,-108.11,-19.37,-7.07,-108.39,-108.39,-19.6,-7.77,0,-7.55,-109.66,-109.66,-20.48,-19.43,-108.67,-108.67,-19.64,-9.93,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:14:24:676,2,00/00/0000,00:00:00:000,,38.903418,-77.006260,0.00,0,0.00,,,55,0,0,-75.5,-75.5,,,538,1935.850000,20,15,A,2,2,0,0,822404,-100.84,-100.84,-11.8,6.78,-100.86,-100.86,-11.86,6.42,0,7.59,-100.83,-100.83,-11.59,9.7,-100.84,-100.84,-11.67,8.17,384394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:14:24:676,2,00/00/0000,00:00:00:000,,38.903418,-77.006260,0.00,0,0.00,,,55,0,0,-75.5,-75.5,,,101,1935.850000,20,15,A,2,2,0,0,822424,-110.18,-110.18,-21.14,-9.01,-110.8,-110.8,-21.8,-10.33,0,-9.62,-109.62,-109.62,-20.38,-17.8,-110.17,-110.17,-21.01,-11.12,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:15:53:784,2,00/00/0000,00:00:00:000,,38.903335,-77.005914,0.00,0,0.00,,,56,0,0,-49,-49,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:15:53:784,2,00/00/0000,00:00:00:000,,38.903325,-77.005858,0.00,0,0.00,,,57,0,0,-48.9,-48.9,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:15:53:784,2,00/00/0000,00:00:00:000,,38.903315,-77.005803,0.00,0,0.00,,,58,0,0,-49,-49,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:15:53:784,2,00/00/0000,00:00:00:000,,38.903304,-77.005747,0.00,0,0.00,,,59,0,0,-49.1,-49.1,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:17:42:984,2,00/00/0000,00:00:00:000,,38.903294,-77.005691,0.00,0,0.00,,,60,0,0,-54.1,-54.1,,,538,1935.850000,20,15,A,1,1,0,0,822224,-80.78,-80.78,-13.7,0.91,-81,-81,-13.86,0.24,32,0.76,-82.15,-82.15,-14.11,1.28,-81.26,-81.26,-13.56,0.89,664394,6E88100A098849813FB800530EE4056826234904FEE0014C3B9015000C50010810C04A0818014000004E653CA10F9B82010000008400020834201A8510019C20605A59E000004EE5CA7942D22D007AC0D4419900204BCE08DC21B8637106FB65F186963C805455EE4314410E00000000,310;311,260;490,Stand Alone,15,1937.500000,5238272,5573939221,Yes,,,0C04080010275EA000000000,12,04,08,00,10,39,5EA000000000
32409007,C00F,25,06/29/2026,16:17:43:005,2,00/00/0000,00:00:00:000,,38.903297,-77.005674,0.00,0,0.00,,,61,0,0,-54.4,-54.4,,,538,1935.850000,20,15,A,1,1,0,0,822224,-80.81,-80.81,-13.28,1.4,-80.89,-80.89,-13.29,1.76,0,2.37,-82.14,-82.14,-13.79,0.93,-81.22,-81.22,-13.16,1.95,664394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:17:43:005,2,00/00/0000,00:00:00:000,,38.903301,-77.005657,0.00,0,0.00,,,62,0,0,-56.6,-56.6,,,538,1935.850000,20,15,A,1,1,0,0,822224,-82.51,-82.51,-13.02,2.1,-82.58,-82.58,-13.02,2.6,0,3.14,-84.73,-84.73,-14.08,1.19,-83.13,-83.13,-12.91,2.63,664394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:17:43:005,2,00/00/0000,00:00:00:000,,38.903304,-77.005640,0.00,0,0.00,,,63,0,0,-59,-59,,,538,1935.850000,20,15,A,1,1,0,0,822224,-85.58,-85.58,-12.81,2.99,-85.59,-85.59,-12.78,3.4,0,4.04,-85.94,-85.94,-13.33,3.46,-85.7,-85.7,-13.02,3.85,664394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:19:11:506,2,00/00/0000,00:00:00:000,,38.903307,-77.005623,0.00,0,0.00,,,64,0,0,-57.4,-57.4,,,538,1935.850000,20,15,A,1,1,0,0,822228,-81.67,-81.67,-10.96,17.06,-81.71,-81.71,-10.97,16.78,0,17.82,-82.06,-82.06,-10.93,18.98,-81.81,-81.81,-10.82,18.14,384394,6E88100A098849813FB800530EE4056826234904FEE0014C3B9015000C50010810C04A0818014000004E653CA10F9B82010000008400020834201A8510019C20605A59E000004EE5CA7942D22D007AC0D4419900204BCE08DC21B8637106FB65F186963C805455EE4314410E00000000,310;311,260;490,Stand Alone,15,1937.500000,5238272,5573939221,Yes,,,0C04080010275F6000000000,12,04,08,00,10,39,5F6000000000
32409007,C00F,25,06/29/2026,16:19:11:511,2,00/00/0000,00:00:00:000,,38.903344,-77.005830,0.00,0,0.00,,,65,0,0,-57.4,-57.4,,,538,1935.850000,20,15,A,1,1,0,0,822228,-81.71,-81.71,-10.97,16.7,-81.76,-81.76,-10.98,16.76,0,17.63,-82.14,-82.14,-10.92,18.23,-81.86,-81.86,-10.8,17.8,384394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:19:11:512,2,00/00/0000,00:00:00:000,,38.903380,-77.006037,0.00,0,0.00,,,66,0,0,-57.3,-57.3,,,538,1935.850000,20,15,A,1,1,0,0,822228,-81.58,-81.58,-10.96,16.91,-81.64,-81.64,-10.98,16.72,0,17.71,-82.06,-82.06,-10.98,17.77,-81.75,-81.75,-10.83,17.73,3A4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:19:11:512,2,00/00/0000,00:00:00:000,,38.903417,-77.006245,0.00,0,0.00,,,67,0,0,-57.4,-57.4,,,538,1935.850000,20,15,A,1,1,0,0,822228,-81.62,-81.62,-10.97,16.6,-81.69,-81.69,-10.98,16.39,0,17.39,-82.29,-82.29,-11.13,17.74,-81.85,-81.85,-10.86,17.49,3A4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:21:00:684,2,00/00/0000,00:00:00:000,,38.903341,-77.005931,0.00,0,0.00,,,68,0,0,-77.6,-77.6,,,538,1935.850000,20,15,A,2,2,0,0,822196,-103.79,-103.79,-12.75,3.14,-103.75,-103.75,-13.05,2.35,0,3.53,-104.72,-104.72,-13.3,2.49,-104.05,-104.05,-12.83,3.22,0E4394,6E88100A098849813FB800530EE4056826234904FEE0014C3B9015000C50010810C04A0818014000004E653CA10F9B82010000008400020834201A8510019C20605A59E000004EE5CA7942D22D007AC0D4419900204BCE08DC21B8637106FB65F186963C805455EE4314410E00000000,310;311,260;490,Stand Alone,15,1937.500000,5238272,5573939221,Yes,,,0C04080010275F6000000000,12,04,08,00,10,39,5F6000000000
32409007,C00F,25,06/29/2026,16:21:00:684,2,00/00/0000,00:00:00:000,,38.903341,-77.005931,0.00,0,0.00,,,68,0,0,-77.6,-77.6,,,101,1935.850000,20,15,A,2,2,0,0,822148,-111.02,-111.02,-20.08,-8.13,-110.03,-110.03,-19.25,-7.12,96,-7.72,-107.14,-107.14,-15.73,-7.85,-109.07,-109.07,-17.85,-7.36,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:21:00:690,2,00/00/0000,00:00:00:000,,38.903356,-77.006019,0.00,0,0.00,,,69,0,0,-78.3,-78.3,,,538,1935.850000,20,15,A,2,2,0,0,822196,-104.19,-104.19,-12.84,2.8,-104.38,-104.38,-13,2.47,0,3.43,-105.08,-105.08,-12.77,4.49,-104.52,-104.52,-12.57,3.71,0E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:21:00:690,2,00/00/0000,00:00:00:000,,38.903356,-77.006019,0.00,0,0.00,,,69,0,0,-78.3,-78.3,,,101,1935.850000,20,15,A,2,2,0,0,822148,-109.81,-109.81,-18.46,-4.89,-109.58,-109.58,-18.1,-5.38,96,-5.72,-106.77,-106.77,-14.46,-6.35,-108.49,-108.49,-16.51,-5.72,0E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:21:00:690,2,00/00/0000,00:00:00:000,,38.903372,-77.006108,0.00,0,0.00,,,70,0,0,-78.5,-78.5,,,538,1935.850000,20,15,A,2,2,0,0,822196,-104.68,-104.68,-12.95,2.35,-104.89,-104.89,-13.17,1.95,0,2.95,-106.53,-106.53,-14.12,1.41,-105.27,-105.27,-13.12,2.53,0E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:21:00:690,2,00/00/0000,00:00:00:000,,38.903372,-77.006108,0.00,0,0.00,,,70,0,0,-78.5,-78.5,,,101,1935.850000,20,15,A,2,2,0,0,822148,-109.73,-109.73,-17.97,-4.12,-109.46,-109.46,-17.69,-4.65,96,-5.17,-110.6,-110.6,-18.22,-5.73,-115.54,-115.54,-23.38,-5.73,0E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:21:00:690,2,00/00/0000,00:00:00:000,,38.903387,-77.006196,0.00,0,0.00,,,71,0,0,-78.5,-78.5,,,538,1935.850000,20,15,A,2,2,0,0,822196,-104.81,-104.81,-12.99,2.26,-104.94,-104.94,-13.35,1.56,0,2.7,-105.75,-105.75,-13.42,2.14,-105.14,-105.14,-13.04,2.54,0E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:21:00:690,2,00/00/0000,00:00:00:000,,38.903387,-77.006196,0.00,0,0.00,,,71,0,0,-78.5,-78.5,,,101,1935.850000,20,15,A,2,2,0,0,822148,-108.6,-108.6,-16.8,-3.5,-109.24,-109.24,-17.49,-4.75,96,-5.11,-107.64,-107.64,-15.31,-6.22,-108.69,-108.69,-16.56,-5.33,0E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:22:18:751,2,00/00/0000,00:00:00:000,,38.903403,-77.006285,0.00,0,0.00,,,72,0,0,-63.9,-63.9,,,538,1935.850000,20,15,A,1,1,0,0,822060,-88.46,-88.46,-11.13,12.73,-88.44,-88.44,-11.14,12.73,0,13.73,-89.03,-89.03,-11.37,14.55,-88.63,-88.63,-11.08,13.95,5E4394,6E88100A098849813FB800530EE4056826234904FEE0014C3B9015000C50010810C04A0818014000004E653CA10F9B82010000008400020834201A8510019C20605A59E000004EE5CA7942D22D007AC0D4419900204BCE08DC21B8637106FB65F186963C805455EE4314410E00000000,310;311,260;490,Stand Alone,15,1937.500000,5238272,5573939221,Yes,,,0C04080010275F6000000000,12,04,08,00,10,39,5F6000000000
32409007,C00F,25,06/29/2026,16:22:18:759,2,00/00/0000,00:00:00:000,,38.903396,-77.006302,0.00,0,0.00,,,73,0,0,-64,-64,,,538,1935.850000,20,15,A,1,1,0,0,822060,-88.52,-88.52,-11.12,13.19,-88.49,-88.49,-11.13,13.11,0,14.15,-88.83,-88.83,-11.1,15.2,-88.61,-88.61,-10.99,14.44,5E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:22:18:759,2,00/00/0000,00:00:00:000,,38.903389,-77.006319,0.00,0,0.00,,,74,0,0,-64,-64,,,538,1935.850000,20,15,A,1,1,0,0,822060,-88.64,-88.64,-11.12,12.82,-88.54,-88.54,-11.15,12.78,0,13.8,-89,-89,-11.25,14.88,-88.72,-88.72,-11.07,14.1,5E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:22:18:759,2,00/00/0000,00:00:00:000,,38.903383,-77.006336,0.00,0,0.00,,,75,0,0,-63.9,-63.9,,,538,1935.850000,20,15,A,1,1,0,0,822060,-88.48,-88.48,-11.12,12.98,-88.44,-88.44,-11.11,13.51,0,14.24,-88.73,-88.73,-11.18,14.65,-88.55,-88.55,-11.06,14.36,5E4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:24:06:983,2,00/00/0000,00:00:00:000,,38.903268,-77.005749,0.00,0,0.00,,,76,0,0,-58.3,-58.3,,,538,1935.850000,20,15,A,2,2,0,0,822068,-85.39,-85.39,-13.9,0.35,-85.83,-85.83,-14.2,-0.11,32,0.22,-85.13,-85.13,-13.05,3.39,-85.45,-85.45,-13.56,1.08,264394,6E88100A098849813FB800530EE4056826234904FEE0014C3B9015000C50010810C04A0818014000004E653CA10F9B82010000008400020834201A8510019C20605A59E000004EE5CA7942D22D007AC0D4419900204BCE08DC21B8637106FB65F186963C805455EE4314410E00000000,310;311,260;490,Stand Alone,15,1937.500000,5238272,5573939221,Yes,,,0C04080010275F6000000000,12,04,08,00,10,39,5F6000000000
32409007,C00F,25,06/29/2026,16:24:06:983,2,00/00/0000,00:00:00:000,,38.903268,-77.005749,0.00,0,0.00,,,76,0,0,-58.3,-58.3,,,101,1935.850000,20,15,A,2,2,0,0,822084,-86.56,-86.56,-15.08,-1.3,-86.99,-86.99,-15.35,-1.31,0,-1.9,-88.17,-88.17,-16.09,-2.97,-87.17,-87.17,-15.29,-2.2,264394,,,,Stand Alone,15,1937.500000,,,,,,0C04080010275EA000000000,12,04,08,00,10,39,5EA000000000
32409007,C00F,25,06/29/2026,16:24:06:990,2,00/00/0000,00:00:00:000,,38.903267,-77.005770,0.00,0,0.00,,,77,0,0,-58.3,-58.3,,,538,1935.850000,20,15,A,2,2,0,0,822068,-85.31,-85.31,-13.9,0.37,-85.77,-85.77,-14.21,-0.13,32,0.22,-85.84,-85.84,-13.61,1.82,-85.63,-85.63,-13.67,0.65,264394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:24:06:990,2,00/00/0000,00:00:00:000,,38.903267,-77.005770,0.00,0,0.00,,,77,0,0,-58.3,-58.3,,,101,1935.850000,20,15,A,2,2,0,0,822084,-86.51,-86.51,-15.1,-1.34,-86.9,-86.9,-15.33,-1.28,0,-1.91,-88.8,-88.8,-16.57,-3.86,-87.27,-87.27,-15.31,-2.43,264394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:24:06:990,2,00/00/0000,00:00:00:000,,38.903265,-77.005791,0.00,0,0.00,,,78,0,0,-58.3,-58.3,,,538,1935.850000,20,15,A,2,2,0,0,822068,-85.18,-85.18,-13.84,0.47,-85.65,-85.65,-14.16,-0.06,32,0.31,-85.51,-85.51,-13.32,2.32,-85.44,-85.44,-13.54,0.85,264394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:24:06:990,2,00/00/0000,00:00:00:000,,38.903265,-77.005791,0.00,0,0.00,,,78,0,0,-58.3,-58.3,,,101,1935.850000,20,15,A,2,2,0,0,822084,-86.49,-86.49,-15.16,-1.44,-86.85,-86.85,-15.36,-1.34,0,-1.99,-88.53,-88.53,-16.34,-3.37,-87.18,-87.18,-15.28,-2.35,264394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:24:06:990,2,00/00/0000,00:00:00:000,,38.903264,-77.005813,0.00,0,0.00,,,79,0,0,-58.3,-58.3,,,538,1935.850000,20,15,A,2,2,0,0,822068,-85.21,-85.21,-13.88,0.39,-85.65,-85.65,-14.15,-0.05,32,0.28,-84.67,-84.67,-12.42,4.61,-85.17,-85.17,-13.23,1.4,264394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:24:06:990,2,00/00/0000,00:00:00:000,,38.903264,-77.005813,0.00,0,0.00,,,79,0,0,-58.3,-58.3,,,101,1935.850000,20,15,A,2,2,0,0,822084,-86.44,-86.44,-15.11,-1.38,-86.86,-86.86,-15.36,-1.34,0,-1.95,-86.84,-86.84,-14.59,-6.34,-88.32,-88.32,-16.39,-1.95,264394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:25:36:968,2,00/00/0000,00:00:00:000,,38.903307,-77.006094,0.00,0,0.00,,,80,0,0,-58.6,-58.6,,,538,1935.850000,20,15,A,2,2,0,0,821976,-84.75,-84.75,-11.47,9.54,-84.59,-84.59,-11.5,9.36,0,10.45,-83.28,-83.28,-11.45,10.21,-84.18,-84.18,-11.93,10.35,0A4394,6E88100A098849813FB800530EE4056826234904FEE0014C3B9015000C50010810C04A0818014000004E653CA10F9B82010000008400020834201A8510019C20605A59E000004EE5CA7942D22D007AC0D4419900204BCE08DC21B8637106FB65F186963C805455EE4314410E00000000,310;311,260;490,Stand Alone,15,1937.500000,5238272,5573939221,Yes,,,0C04080010275F6000000000,12,04,08,00,10,39,5F6000000000
32409007,C00F,25,06/29/2026,16:25:36:968,2,00/00/0000,00:00:00:000,,38.903307,-77.006094,0.00,0,0.00,,,80,0,0,-58.6,-58.6,,,101,1935.850000,20,15,A,2,2,0,0,821996,-95.4,-95.4,-22.12,-11,-94.88,-94.88,-21.79,-10.78,0,-11.41,-91.95,-91.95,-20.11,-17.03,-93.79,-93.79,-21.54,-12.04,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:25:36:974,2,00/00/0000,00:00:00:000,,38.903305,-77.006097,0.00,0,0.00,,,81,0,0,-59.2,-59.2,,,538,1935.850000,20,15,A,2,2,0,0,821976,-85.26,-85.26,-11.53,9.05,-85.33,-85.33,-11.61,8.48,0,9.75,-84.26,-84.26,-11.81,8.88,-84.94,-84.94,-12.09,9.41,0C4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:25:36:974,2,00/00/0000,00:00:00:000,,38.903305,-77.006097,0.00,0,0.00,,,81,0,0,-59.2,-59.2,,,101,1935.850000,20,15,A,2,2,0,0,821996,-95.31,-95.31,-21.58,-11.39,-94.81,-94.81,-21.08,-10.86,0,-10.8,-90.24,-90.24,-17.79,-10.91,-92.81,-92.81,-19.96,-9.97,,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:25:36:975,2,00/00/0000,00:00:00:000,,38.903302,-77.006101,0.00,0,0.00,,,82,0,0,-59.9,-59.9,,,538,1935.850000,20,15,A,2,2,0,0,821976,-86.51,-86.51,-11.72,7.72,-86.45,-86.45,-11.82,7.19,0,8.45,-85.02,-85.02,-11.99,8.6,-85.96,-85.96,-12.42,8.51,0C4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:25:36:975,2,00/00/0000,00:00:00:000,,38.903302,-77.006101,0.00,0,0.00,,,82,0,0,-59.9,-59.9,,,101,1935.850000,20,15,A,2,2,0,0,821996,-95.17,-95.17,-20.38,-10.07,-94.73,-94.73,-20.1,-9.71,0,-9.61,-90.26,-90.26,-17.23,-10.06,-92.78,-92.78,-19.24,-9.1,0C4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:25:36:975,2,00/00/0000,00:00:00:000,,38.903299,-77.006104,0.00,0,0.00,,,83,0,0,-61,-61,,,538,1935.850000,20,15,A,2,2,0,0,821976,-87.5,-87.5,-11.9,6.72,-87.66,-87.66,-12.06,6.03,0,7.31,-85.94,-85.94,-11.73,7.2,-86.98,-86.98,-12.34,7.27,0C4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:25:36:975,2,00/00/0000,00:00:00:000,,38.903299,-77.006104,0.00,0,0.00,,,83,0,0,-61,-61,,,101,1935.850000,20,15,A,2,2,0,0,821996,-95.17,-95.17,-19.57,-8.53,-94.84,-94.84,-19.24,-8.59,0,-8.67,-93.33,-93.33,-19.12,-14.07,-94.37,-94.37,-19.73,-9.96,0C4394,,,,Stand Alone,15,1937.500000,,,,,,,,,,,,,
32409007,C00F,25,06/29/2026,16:27:27:596,2,00/00/0000,00:00:00:000,,38.903324,-77.006193,0.00,0,0.00,,,84,0,0,-68.4,-68.4,,,538,1935.850000,20,15,A,1,1,0,0,821964,-93.99,-93.99,-11.4,9.98,-94.22,-94.22,-11.64,8.03,0,9.92,-92.98,-92.98,-11.26,12.35,-93.71,-93.71,-11.71,10.69,724394,6E88100A098849813FB800530EE4056826234904FEE0014C3B9015000C50010810C04A0818014000004E653CA10F9B82010000008400020834201A8510019C20605A59E000004EE5CA7942D22D007AC0D4419900204BCE08DC21B8637106FB65F186963C805455EE4314410E00000000,310;311,260;490,Stand Alone,15,1937.500000,5238272,5573939221,Yes,,,0C04080010275EA000000000,12,04,08,00,10,39,5EA000000000
